idx,exact_offsets,exact_offset_count,candidate_offsets,input_shape
195,"4,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [3, 5], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 5], ""comp_size_desc_tl"": [4, 0], ""comp_size_desc_clamped"": [4, 0], ""comp_area_desc_tl"": [0, 2], ""comp_area_desc_clamped"": [0, 2], ""comp_r0_asc_tl"": [0, 2], ""comp_r0_asc_clamped"": [0, 2], ""comp_c0_asc_tl"": [4, 0], ""comp_c0_asc_clamped"": [4, 0], ""comp_color_asc_tl"": [0, 2], ""comp_color_asc_clamped"": [0, 2]}",9x9
196,"0,6",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 2], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [2, 4], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 2], ""comp_size_desc_tl"": [0, 0], ""comp_size_desc_clamped"": [0, 0], ""comp_area_desc_tl"": [0, 0], ""comp_area_desc_clamped"": [0, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 7], ""comp_color_asc_clamped"": [0, 6]}",9x9
197,"1,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 2], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [1, 1], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 2], ""comp_size_desc_tl"": [4, 4], ""comp_size_desc_clamped"": [4, 4], ""comp_area_desc_tl"": [0, 5], ""comp_area_desc_clamped"": [0, 5], ""comp_r0_asc_tl"": [0, 5], ""comp_r0_asc_clamped"": [0, 5], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 1], ""comp_color_asc_clamped"": [1, 1]}",9x9
198,"1,1",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [4, 2], ""least_color_bbox_tl"": [1, 1], ""least_color_centered"": [3, 3], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [4, 2], ""comp_size_desc_tl"": [5, 0], ""comp_size_desc_clamped"": [5, 0], ""comp_area_desc_tl"": [1, 1], ""comp_area_desc_clamped"": [1, 1], ""comp_r0_asc_tl"": [1, 1], ""comp_r0_asc_clamped"": [1, 1], ""comp_c0_asc_tl"": [5, 0], ""comp_c0_asc_clamped"": [5, 0], ""comp_color_asc_tl"": [1, 1], ""comp_color_asc_clamped"": [1, 1]}",9x9
199,"0,5",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [4, 2], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 4], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [4, 2], ""comp_size_desc_tl"": [0, 5], ""comp_size_desc_clamped"": [0, 5], ""comp_area_desc_tl"": [0, 5], ""comp_area_desc_clamped"": [0, 5], ""comp_r0_asc_tl"": [0, 5], ""comp_r0_asc_clamped"": [0, 5], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [0, 5], ""comp_color_asc_clamped"": [0, 5]}",9x9
200,"1,1",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [3, 4], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [3, 3], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [3, 4], ""comp_size_desc_tl"": [1, 1], ""comp_size_desc_clamped"": [1, 1], ""comp_area_desc_tl"": [1, 1], ""comp_area_desc_clamped"": [1, 1], ""comp_r0_asc_tl"": [0, 5], ""comp_r0_asc_clamped"": [0, 5], ""comp_c0_asc_tl"": [1, 1], ""comp_c0_asc_clamped"": [1, 1], ""comp_color_asc_tl"": [0, 7], ""comp_color_asc_clamped"": [0, 6]}",9x9
201,"1,1",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [3, 2], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [1, 6], ""comp_size_desc_clamped"": [1, 6], ""comp_area_desc_tl"": [1, 1], ""comp_area_desc_clamped"": [1, 1], ""comp_r0_asc_tl"": [1, 1], ""comp_r0_asc_clamped"": [1, 1], ""comp_c0_asc_tl"": [6, 0], ""comp_c0_asc_clamped"": [6, 0], ""comp_color_asc_tl"": [1, 1], ""comp_color_asc_clamped"": [1, 1]}",9x9
202,"6,5",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [3, 2], ""least_color_bbox_tl"": [1, 2], ""least_color_centered"": [4, 5], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [3, 2], ""comp_size_desc_tl"": [1, 0], ""comp_size_desc_clamped"": [1, 0], ""comp_area_desc_tl"": [1, 0], ""comp_area_desc_clamped"": [1, 0], ""comp_r0_asc_tl"": [1, 0], ""comp_r0_asc_clamped"": [1, 0], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 5], ""comp_color_asc_clamped"": [1, 5]}",9x9
203,"1,6",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [1, 2], ""least_color_centered"": [2, 5], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [4, 0], ""comp_size_desc_clamped"": [4, 0], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [4, 0], ""comp_c0_asc_clamped"": [4, 0], ""comp_color_asc_tl"": [1, 2], ""comp_color_asc_clamped"": [1, 2]}",9x9
204,"1,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [5, 1], ""comp_size_desc_clamped"": [5, 1], ""comp_area_desc_tl"": [0, 6], ""comp_area_desc_clamped"": [0, 6], ""comp_r0_asc_tl"": [0, 6], ""comp_r0_asc_clamped"": [0, 6], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [0, 6], ""comp_color_asc_clamped"": [0, 6]}",9x9
205,"6,1",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [2, 4], ""least_color_bbox_tl"": [1, 1], ""least_color_centered"": [5, 3], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [2, 4], ""comp_size_desc_tl"": [0, 2], ""comp_size_desc_clamped"": [0, 2], ""comp_area_desc_tl"": [6, 1], ""comp_area_desc_clamped"": [6, 1], ""comp_r0_asc_tl"": [0, 2], ""comp_r0_asc_clamped"": [0, 2], ""comp_c0_asc_tl"": [6, 1], ""comp_c0_asc_clamped"": [6, 1], ""comp_color_asc_tl"": [1, 8], ""comp_color_asc_clamped"": [1, 6]}",9x9
206,"1,6",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [4, 2], ""least_color_bbox_tl"": [1, 1], ""least_color_centered"": [2, 4], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [4, 2], ""comp_size_desc_tl"": [1, 6], ""comp_size_desc_clamped"": [1, 6], ""comp_area_desc_tl"": [1, 6], ""comp_area_desc_clamped"": [1, 6], ""comp_r0_asc_tl"": [1, 1], ""comp_r0_asc_clamped"": [1, 1], ""comp_c0_asc_tl"": [5, 0], ""comp_c0_asc_clamped"": [5, 0], ""comp_color_asc_tl"": [1, 2], ""comp_color_asc_clamped"": [1, 2]}",9x9
207,"0,2",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [4, 4], ""comp_size_desc_tl"": [0, 2], ""comp_size_desc_clamped"": [0, 2], ""comp_area_desc_tl"": [0, 2], ""comp_area_desc_clamped"": [0, 2], ""comp_r0_asc_tl"": [0, 2], ""comp_r0_asc_clamped"": [0, 2], ""comp_c0_asc_tl"": [5, 0], ""comp_c0_asc_clamped"": [5, 0], ""comp_color_asc_tl"": [0, 2], ""comp_color_asc_clamped"": [0, 2]}",9x9
208,"5,1",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [1, 1], ""least_color_centered"": [4, 3], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [2, 3], ""comp_size_desc_tl"": [0, 1], ""comp_size_desc_clamped"": [0, 1], ""comp_area_desc_tl"": [5, 1], ""comp_area_desc_clamped"": [5, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [0, 1], ""comp_c0_asc_clamped"": [0, 1], ""comp_color_asc_tl"": [1, 6], ""comp_color_asc_clamped"": [1, 6]}",9x9
209,"4,6",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 2], ""least_color_bbox_tl"": [1, 1], ""least_color_centered"": [4, 4], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 2], ""comp_size_desc_tl"": [1, 0], ""comp_size_desc_clamped"": [1, 0], ""comp_area_desc_tl"": [4, 6], ""comp_area_desc_clamped"": [4, 6], ""comp_r0_asc_tl"": [0, 5], ""comp_r0_asc_clamped"": [0, 5], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 5], ""comp_color_asc_clamped"": [1, 5]}",9x9
210,"5,0",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [2, 2], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [4, 2], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [2, 2], ""comp_size_desc_tl"": [1, 0], ""comp_size_desc_clamped"": [1, 0], ""comp_area_desc_tl"": [5, 0], ""comp_area_desc_clamped"": [5, 0], ""comp_r0_asc_tl"": [1, 0], ""comp_r0_asc_clamped"": [1, 0], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 6], ""comp_color_asc_clamped"": [1, 6]}",9x9
211,"0,1",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [1, 2], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [6, 4], ""comp_size_desc_clamped"": [6, 4], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [4, 0], ""comp_c0_asc_clamped"": [4, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
212,"0,1",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [3, 2], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [0, 5], ""comp_size_desc_clamped"": [0, 5], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [5, 0], ""comp_c0_asc_clamped"": [5, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
213,"0,1",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [4, 2], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [1, 3], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [4, 2], ""comp_size_desc_tl"": [4, 0], ""comp_size_desc_clamped"": [4, 0], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [4, 0], ""comp_c0_asc_clamped"": [4, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
214,"6,6",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [2, 2], ""least_color_bbox_tl"": [1, 2], ""least_color_centered"": [5, 4], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [2, 2], ""comp_size_desc_tl"": [6, 6], ""comp_size_desc_clamped"": [6, 6], ""comp_area_desc_tl"": [6, 6], ""comp_area_desc_clamped"": [6, 6], ""comp_r0_asc_tl"": [1, 0], ""comp_r0_asc_clamped"": [1, 0], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 4], ""comp_color_asc_clamped"": [1, 4]}",9x9
215,"6,6",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [4, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [4, 3], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [6, 6], ""comp_size_desc_clamped"": [6, 6], ""comp_area_desc_tl"": [6, 6], ""comp_area_desc_clamped"": [6, 6], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [6, 0], ""comp_c0_asc_clamped"": [6, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
216,"6,6",1,"{""nz_bbox_tl"": [2, 0], ""mode_color_bbox_tl"": [2, 0], ""mode_color_centered"": [4, 2], ""least_color_bbox_tl"": [2, 0], ""least_color_centered"": [4, 4], ""color8_bbox_tl"": [2, 0], ""color8_centered"": [4, 2], ""comp_size_desc_tl"": [6, 6], ""comp_size_desc_clamped"": [6, 6], ""comp_area_desc_tl"": [6, 6], ""comp_area_desc_clamped"": [6, 6], ""comp_r0_asc_tl"": [2, 0], ""comp_r0_asc_clamped"": [2, 0], ""comp_c0_asc_tl"": [2, 0], ""comp_c0_asc_clamped"": [2, 0], ""comp_color_asc_tl"": [2, 0], ""comp_color_asc_clamped"": [2, 0]}",9x9
217,"0,6",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [4, 3], ""least_color_bbox_tl"": [0, 2], ""least_color_centered"": [1, 5], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [4, 3], ""comp_size_desc_tl"": [6, 5], ""comp_size_desc_clamped"": [6, 5], ""comp_area_desc_tl"": [0, 6], ""comp_area_desc_clamped"": [0, 6], ""comp_r0_asc_tl"": [0, 6], ""comp_r0_asc_clamped"": [0, 6], ""comp_c0_asc_tl"": [6, 0], ""comp_c0_asc_clamped"": [6, 0], ""comp_color_asc_tl"": [0, 6], ""comp_color_asc_clamped"": [0, 6]}",9x9
218,"6,5",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [3, 2], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [5, 3], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [3, 2], ""comp_size_desc_tl"": [1, 0], ""comp_size_desc_clamped"": [1, 0], ""comp_area_desc_tl"": [6, 5], ""comp_area_desc_clamped"": [6, 5], ""comp_r0_asc_tl"": [1, 0], ""comp_r0_asc_clamped"": [1, 0], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 2], ""comp_color_asc_clamped"": [1, 2]}",9x9
219,"0,1",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [4, 2], ""comp_size_desc_tl"": [6, 0], ""comp_size_desc_clamped"": [6, 0], ""comp_area_desc_tl"": [0, 1], ""comp_area_desc_clamped"": [0, 1], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [6, 0], ""comp_c0_asc_clamped"": [6, 0], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
220,"0,6",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 2], ""mode_color_centered"": [2, 4], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [3, 3], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [0, 6], ""comp_size_desc_clamped"": [0, 6], ""comp_area_desc_tl"": [0, 6], ""comp_area_desc_clamped"": [0, 6], ""comp_r0_asc_tl"": [0, 6], ""comp_r0_asc_clamped"": [0, 6], ""comp_c0_asc_tl"": [1, 1], ""comp_c0_asc_clamped"": [1, 1], ""comp_color_asc_tl"": [0, 6], ""comp_color_asc_clamped"": [0, 6]}",9x9
221,"0,2",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [3, 2], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [3, 2], ""color8_bbox_tl"": [1, 2], ""color8_centered"": [4, 5], ""comp_size_desc_tl"": [0, 2], ""comp_size_desc_clamped"": [0, 2], ""comp_area_desc_tl"": [0, 2], ""comp_area_desc_clamped"": [0, 2], ""comp_r0_asc_tl"": [0, 2], ""comp_r0_asc_clamped"": [0, 2], ""comp_c0_asc_tl"": [5, 1], ""comp_c0_asc_clamped"": [5, 1], ""comp_color_asc_tl"": [0, 2], ""comp_color_asc_clamped"": [0, 2]}",9x9
222,"2,6",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [4, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [2, 4], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [4, 3], ""comp_size_desc_tl"": [2, 6], ""comp_size_desc_clamped"": [2, 6], ""comp_area_desc_tl"": [2, 6], ""comp_area_desc_clamped"": [2, 6], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 0], ""comp_color_asc_clamped"": [0, 0]}",9x9
223,"2,6",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [5, 2], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [5, 2], ""comp_size_desc_tl"": [6, 4], ""comp_size_desc_clamped"": [6, 4], ""comp_area_desc_tl"": [2, 6], ""comp_area_desc_clamped"": [2, 6], ""comp_r0_asc_tl"": [1, 0], ""comp_r0_asc_clamped"": [1, 0], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 0], ""comp_color_asc_clamped"": [1, 0]}",9x9
224,"4,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [3, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 3], ""comp_size_desc_tl"": [4, 0], ""comp_size_desc_clamped"": [4, 0], ""comp_area_desc_tl"": [0, 6], ""comp_area_desc_clamped"": [0, 6], ""comp_r0_asc_tl"": [0, 2], ""comp_r0_asc_clamped"": [0, 2], ""comp_c0_asc_tl"": [4, 0], ""comp_c0_asc_clamped"": [4, 0], ""comp_color_asc_tl"": [0, 3], ""comp_color_asc_clamped"": [0, 3]}",9x9
225,"6,5",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 2], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [3, 4], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 2], ""comp_size_desc_tl"": [4, 1], ""comp_size_desc_clamped"": [4, 1], ""comp_area_desc_tl"": [0, 0], ""comp_area_desc_clamped"": [0, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 0], ""comp_color_asc_clamped"": [0, 0]}",9x9
226,"6,6",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [3, 4], ""least_color_bbox_tl"": [3, 0], ""least_color_centered"": [5, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [3, 4], ""comp_size_desc_tl"": [0, 6], ""comp_size_desc_clamped"": [0, 6], ""comp_area_desc_tl"": [6, 0], ""comp_area_desc_clamped"": [6, 0], ""comp_r0_asc_tl"": [0, 6], ""comp_r0_asc_clamped"": [0, 6], ""comp_c0_asc_tl"": [6, 0], ""comp_c0_asc_clamped"": [6, 0], ""comp_color_asc_tl"": [3, 3], ""comp_color_asc_clamped"": [3, 3]}",9x9
227,"0,6",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [1, 1], ""mode_color_centered"": [3, 3], ""least_color_bbox_tl"": [0, 2], ""least_color_centered"": [3, 5], ""color8_bbox_tl"": [1, 1], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [2, 1], ""comp_size_desc_clamped"": [2, 1], ""comp_area_desc_tl"": [0, 6], ""comp_area_desc_clamped"": [0, 6], ""comp_r0_asc_tl"": [0, 6], ""comp_r0_asc_clamped"": [0, 6], ""comp_c0_asc_tl"": [2, 1], ""comp_c0_asc_clamped"": [2, 1], ""comp_color_asc_tl"": [0, 6], ""comp_color_asc_clamped"": [0, 6]}",9x9
228,"0,5",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [4, 3], ""least_color_bbox_tl"": [0, 0], ""least_color_centered"": [1, 3], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [4, 3], ""comp_size_desc_tl"": [6, 6], ""comp_size_desc_clamped"": [6, 6], ""comp_area_desc_tl"": [0, 5], ""comp_area_desc_clamped"": [0, 5], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [6, 0], ""comp_c0_asc_clamped"": [6, 0], ""comp_color_asc_tl"": [0, 2], ""comp_color_asc_clamped"": [0, 2]}",9x9
229,"2,6",1,"{""nz_bbox_tl"": [1, 0], ""mode_color_bbox_tl"": [1, 0], ""mode_color_centered"": [4, 3], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [3, 4], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [4, 3], ""comp_size_desc_tl"": [6, 2], ""comp_size_desc_clamped"": [6, 2], ""comp_area_desc_tl"": [1, 0], ""comp_area_desc_clamped"": [1, 0], ""comp_r0_asc_tl"": [1, 0], ""comp_r0_asc_clamped"": [1, 0], ""comp_c0_asc_tl"": [1, 0], ""comp_c0_asc_clamped"": [1, 0], ""comp_color_asc_tl"": [1, 0], ""comp_color_asc_clamped"": [1, 0]}",9x9
230,"0,0",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 3], ""least_color_bbox_tl"": [1, 0], ""least_color_centered"": [3, 3], ""color8_bbox_tl"": [1, 0], ""color8_centered"": [3, 3], ""comp_size_desc_tl"": [0, 0], ""comp_size_desc_clamped"": [0, 0], ""comp_area_desc_tl"": [0, 0], ""comp_area_desc_clamped"": [0, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [0, 0], ""comp_color_asc_clamped"": [0, 0]}",9x9
231,"0,5",1,"{""nz_bbox_tl"": [0, 0], ""mode_color_bbox_tl"": [0, 0], ""mode_color_centered"": [2, 2], ""least_color_bbox_tl"": [1, 1], ""least_color_centered"": [2, 4], ""color8_bbox_tl"": [0, 0], ""color8_centered"": [2, 2], ""comp_size_desc_tl"": [0, 0], ""comp_size_desc_clamped"": [0, 0], ""comp_area_desc_tl"": [0, 0], ""comp_area_desc_clamped"": [0, 0], ""comp_r0_asc_tl"": [0, 0], ""comp_r0_asc_clamped"": [0, 0], ""comp_c0_asc_tl"": [0, 0], ""comp_c0_asc_clamped"": [0, 0], ""comp_color_asc_tl"": [1, 5], ""comp_color_asc_clamped"": [1, 5]}",9x9
232,"4,6",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [2, 2], ""least_color_bbox_tl"": [0, 2], ""least_color_centered"": [3, 5], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [2, 2], ""comp_size_desc_tl"": [4, 6], ""comp_size_desc_clamped"": [4, 6], ""comp_area_desc_tl"": [4, 6], ""comp_area_desc_clamped"": [4, 6], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [0, 1], ""comp_c0_asc_clamped"": [0, 1], ""comp_color_asc_tl"": [0, 6], ""comp_color_asc_clamped"": [0, 6]}",9x9
233,"0,6",1,"{""nz_bbox_tl"": [0, 1], ""mode_color_bbox_tl"": [0, 1], ""mode_color_centered"": [3, 4], ""least_color_bbox_tl"": [0, 1], ""least_color_centered"": [2, 3], ""color8_bbox_tl"": [0, 1], ""color8_centered"": [2, 3], ""comp_size_desc_tl"": [0, 6], ""comp_size_desc_clamped"": [0, 6], ""comp_area_desc_tl"": [0, 6], ""comp_area_desc_clamped"": [0, 6], ""comp_r0_asc_tl"": [0, 1], ""comp_r0_asc_clamped"": [0, 1], ""comp_c0_asc_tl"": [0, 1], ""comp_c0_asc_clamped"": [0, 1], ""comp_color_asc_tl"": [0, 1], ""comp_color_asc_clamped"": [0, 1]}",9x9
